sex,outcome,country,calendar.year.admit,calendar.month.admit,year.epiweek.admit,agegp10,lower.age.bound,upper.age.bound,icu_ever,count
Male,censored,France,2020,8,2020-35,60-69,60,69,TRUE,1
Male,censored,France,2020,8,2020-36,80-89,80,89,TRUE,1
Male,censored,France,2020,9,2020-36,90+,90,119,FALSE,1
Male,censored,France,2020,9,2020-36,90+,90,119,TRUE,1
Male,censored,France,2020,9,2020-37,0-9,0,9,FALSE,1
Male,censored,France,2020,9,2020-37,30-39,30,39,TRUE,1
Male,censored,France,2020,9,2020-37,40-49,40,49,FALSE,1
Male,censored,France,2020,9,2020-38,0-9,0,9,TRUE,1
Male,censored,France,2020,9,2020-38,10-19,10,19,TRUE,1
Male,censored,France,2020,9,2020-38,60-69,60,69,TRUE,1
Male,censored,France,2020,9,2020-38,70-79,70,79,FALSE,1
Male,censored,France,2020,10,2020-41,60-69,60,69,FALSE,1
Male,censored,France,2020,10,2020-43,50-59,50,59,TRUE,1
Male,censored,Ireland,2020,1,2020-4,90+,90,119,FALSE,1
Male,censored,Ireland,2020,2,2020-5,0-9,0,9,TRUE,1
Male,censored,Ireland,2020,2,2020-6,10-19,10,19,TRUE,1
Male,censored,Ireland,2020,2,2020-6,40-49,40,49,FALSE,1
Male,censored,Ireland,2020,2,2020-6,90+,90,119,TRUE,2
Male,censored,Ireland,2020,2,2020-7,10-19,10,19,FALSE,2
Male,censored,Ireland,2020,2,2020-7,60-69,60,69,TRUE,1
Male,censored,Ireland,2020,2,2020-8,20-29,20,29,TRUE,1
Male,censored,Ireland,2020,2,2020-8,60-69,60,69,FALSE,1
Male,censored,Ireland,2020,2,2020-8,90+,90,119,FALSE,1
Male,censored,Ireland,2020,2,2020-9,0-9,0,9,FALSE,1
Male,censored,Ireland,2020,2,2020-9,0-9,0,9,TRUE,1
Male,censored,Ireland,2020,2,2020-9,20-29,20,29,FALSE,1
Male,censored,Ireland,2020,2,2020-9,20-29,20,29,TRUE,1
Male,censored,Ireland,2020,2,2020-9,30-39,30,39,TRUE,1
Male,censored,Ireland,2020,2,2020-9,50-59,50,59,TRUE,1
Male,censored,Ireland,2020,2,2020-9,60-69,60,69,FALSE,1
Male,censored,Ireland,2020,2,2020-9,60-69,60,69,TRUE,1
Male,censored,Ireland,2020,2,2020-9,80-89,80,89,FALSE,1
Male,censored,Ireland,2020,2,2020-9,80-89,80,89,TRUE,1
Male,censored,Ireland,2020,3,2020-10,0-9,0,9,FALSE,1
Male,censored,Ireland,2020,3,2020-10,50-59,50,59,FALSE,2
Male,censored,Ireland,2020,3,2020-10,70-79,70,79,FALSE,1
Male,censored,Ireland,2020,3,2020-11,0-9,0,9,TRUE,1
Male,censored,Ireland,2020,3,2020-11,10-19,10,19,TRUE,1
Male,censored,Ireland,2020,3,2020-11,40-49,40,49,FALSE,2
Male,censored,Ireland,2020,3,2020-11,40-49,40,49,TRUE,1
Male,censored,Ireland,2020,3,2020-11,60-69,60,69,TRUE,2
Male,censored,Ireland,2020,3,2020-11,70-79,70,79,FALSE,1
Male,censored,Ireland,2020,3,2020-11,70-79,70,79,TRUE,2
Male,censored,Ireland,2020,3,2020-11,80-89,80,89,FALSE,1
Male,censored,Ireland,2020,3,2020-11,80-89,80,89,TRUE,1
Male,censored,Ireland,2020,3,2020-11,90+,90,119,FALSE,1
Male,censored,Ireland,2020,3,2020-12,20-29,20,29,FALSE,1
Male,censored,Ireland,2020,3,2020-12,30-39,30,39,FALSE,1
Male,censored,Ireland,2020,3,2020-12,40-49,40,49,TRUE,1
Male,censored,Ireland,2020,3,2020-12,60-69,60,69,TRUE,1
Male,censored,Ireland,2020,3,2020-12,90+,90,119,TRUE,1
Male,censored,Ireland,2020,3,2020-13,20-29,20,29,FALSE,2
Male,censored,Ireland,2020,3,2020-13,20-29,20,29,TRUE,1
Male,censored,Ireland,2020,3,2020-13,30-39,30,39,TRUE,1
Male,censored,Ireland,2020,3,2020-13,80-89,80,89,FALSE,1
Male,censored,Ireland,2020,3,2020-13,80-89,80,89,TRUE,1
Male,censored,Ireland,2020,3,2020-13,90+,90,119,FALSE,1
Male,censored,Ireland,2020,3,2020-14,30-39,30,39,TRUE,1
Male,censored,Ireland,2020,3,2020-14,50-59,50,59,TRUE,1
Male,censored,Ireland,2020,4,2020-14,10-19,10,19,FALSE,2
Male,censored,Ireland,2020,4,2020-14,50-59,50,59,TRUE,2
Male,censored,Ireland,2020,4,2020-14,80-89,80,89,FALSE,1
Male,censored,Ireland,2020,4,2020-14,90+,90,119,FALSE,1
Male,censored,Ireland,2020,4,2020-15,10-19,10,19,FALSE,2
Male,censored,Ireland,2020,4,2020-15,10-19,10,19,TRUE,2
Male,censored,Ireland,2020,4,2020-15,20-29,20,29,FALSE,1
Male,censored,Ireland,2020,4,2020-15,20-29,20,29,TRUE,1
Male,censored,Ireland,2020,4,2020-15,30-39,30,39,TRUE,2
Male,censored,Ireland,2020,4,2020-15,40-49,40,49,TRUE,1
Male,censored,Ireland,2020,4,2020-15,70-79,70,79,TRUE,1
Male,censored,Ireland,2020,4,2020-15,80-89,80,89,TRUE,1
Male,censored,Ireland,2020,4,2020-15,90+,90,119,TRUE,2
Male,censored,Ireland,2020,4,2020-16,20-29,20,29,TRUE,2
Male,censored,Ireland,2020,4,2020-16,30-39,30,39,FALSE,1
Male,censored,Ireland,2020,4,2020-16,50-59,50,59,FALSE,1
Male,censored,Ireland,2020,4,2020-16,60-69,60,69,TRUE,1
Male,censored,Ireland,2020,4,2020-16,80-89,80,89,FALSE,3
Male,censored,Ireland,2020,4,2020-16,90+,90,119,FALSE,1
Male,censored,Ireland,2020,4,2020-17,10-19,10,19,FALSE,1
Male,censored,Ireland,2020,4,2020-17,20-29,20,29,TRUE,2
Male,censored,Ireland,2020,4,2020-17,30-39,30,39,TRUE,1
Male,censored,Ireland,2020,4,2020-17,50-59,50,59,TRUE,2
Male,censored,Ireland,2020,4,2020-17,60-69,60,69,TRUE,1
Male,censored,Ireland,2020,4,2020-17,70-79,70,79,FALSE,2
Male,censored,Ireland,2020,4,2020-17,80-89,80,89,TRUE,1
Male,censored,Ireland,2020,4,2020-17,90+,90,119,FALSE,1
Male,censored,Ireland,2020,4,2020-17,90+,90,119,TRUE,2
Male,censored,Ireland,2020,4,2020-18,0-9,0,9,FALSE,1
Male,censored,Ireland,2020,4,2020-18,0-9,0,9,TRUE,2
Male,censored,Ireland,2020,4,2020-18,10-19,10,19,TRUE,1
Male,censored,Ireland,2020,4,2020-18,20-29,20,29,FALSE,2
Male,censored,Ireland,2020,4,2020-18,30-39,30,39,TRUE,1
Male,censored,Ireland,2020,4,2020-18,50-59,50,59,FALSE,1
Male,censored,Ireland,2020,4,2020-18,80-89,80,89,FALSE,1
Male,censored,Ireland,2020,4,2020-18,90+,90,119,FALSE,1
Male,censored,Ireland,2020,5,2020-18,0-9,0,9,TRUE,1
Male,censored,Ireland,2020,5,2020-18,10-19,10,19,TRUE,1
Male,censored,Ireland,2020,5,2020-18,50-59,50,59,TRUE,1
Male,censored,Ireland,2020,5,2020-18,70-79,70,79,TRUE,1
Male,censored,Ireland,2020,5,2020-18,80-89,80,89,TRUE,1
Male,censored,Ireland,2020,5,2020-19,10-19,10,19,TRUE,1
Male,censored,Ireland,2020,5,2020-19,30-39,30,39,TRUE,1
Male,censored,Ireland,2020,5,2020-19,60-69,60,69,FALSE,1
Male,censored,Ireland,2020,5,2020-19,70-79,70,79,FALSE,1
Male,censored,Ireland,2020,5,2020-19,80-89,80,89,FALSE,1
Male,censored,Ireland,2020,5,2020-19,80-89,80,89,TRUE,1
Male,censored,Ireland,2020,5,2020-19,90+,90,119,FALSE,1
Male,censored,Ireland,2020,5,2020-20,10-19,10,19,TRUE,2
Male,censored,Ireland,2020,5,2020-20,20-29,20,29,FALSE,2
Male,censored,Ireland,2020,5,2020-20,30-39,30,39,FALSE,1
Male,censored,Ireland,2020,5,2020-20,30-39,30,39,TRUE,1
Male,censored,Ireland,2020,5,2020-20,40-49,40,49,FALSE,1
Male,censored,Ireland,2020,5,2020-20,40-49,40,49,TRUE,1
Male,censored,Ireland,2020,5,2020-20,50-59,50,59,FALSE,2
Male,censored,Ireland,2020,5,2020-20,60-69,60,69,TRUE,1
Male,censored,Ireland,2020,5,2020-20,70-79,70,79,TRUE,2
Male,censored,Ireland,2020,5,2020-20,80-89,80,89,FALSE,1
Male,censored,Ireland,2020,5,2020-20,80-89,80,89,TRUE,2
Male,censored,Ireland,2020,5,2020-20,90+,90,119,FALSE,1
Male,censored,Ireland,2020,5,2020-20,90+,90,119,TRUE,3
Male,censored,Ireland,2020,5,2020-21,10-19,10,19,TRUE,1
Male,censored,Ireland,2020,5,2020-21,20-29,20,29,FALSE,2
Male,censored,Ireland,2020,5,2020-21,30-39,30,39,TRUE,1
Male,censored,Ireland,2020,5,2020-21,40-49,40,49,FALSE,1
Male,censored,Ireland,2020,5,2020-21,40-49,40,49,TRUE,1
Male,censored,Ireland,2020,5,2020-21,50-59,50,59,FALSE,1
Male,censored,Ireland,2020,5,2020-21,60-69,60,69,FALSE,1
Male,censored,Ireland,2020,5,2020-21,60-69,60,69,TRUE,1
Male,censored,Ireland,2020,5,2020-21,70-79,70,79,FALSE,1
Male,censored,Ireland,2020,5,2020-21,90+,90,119,TRUE,1
Male,censored,Ireland,2020,5,2020-22,0-9,0,9,FALSE,1
Male,censored,Ireland,2020,5,2020-22,20-29,20,29,FALSE,1
Male,censored,Ireland,2020,5,2020-22,20-29,20,29,TRUE,1
Male,censored,Ireland,2020,5,2020-22,30-39,30,39,TRUE,2
Male,censored,Ireland,2020,5,2020-22,40-49,40,49,FALSE,1
Male,censored,Ireland,2020,5,2020-22,40-49,40,49,TRUE,2
Male,censored,Ireland,2020,5,2020-22,50-59,50,59,FALSE,1
Male,censored,Ireland,2020,5,2020-22,50-59,50,59,TRUE,1
Male,censored,Ireland,2020,5,2020-22,60-69,60,69,FALSE,1
Male,censored,Ireland,2020,5,2020-22,70-79,70,79,TRUE,2
Male,censored,Ireland,2020,6,2020-23,20-29,20,29,FALSE,1
Male,censored,Ireland,2020,6,2020-23,30-39,30,39,FALSE,2
Male,censored,Ireland,2020,6,2020-23,50-59,50,59,FALSE,1
Male,censored,Ireland,2020,6,2020-23,60-69,60,69,FALSE,2
Male,censored,Ireland,2020,6,2020-23,70-79,70,79,FALSE,1
Male,censored,Ireland,2020,6,2020-23,70-79,70,79,TRUE,1
Male,censored,Ireland,2020,6,2020-23,90+,90,119,TRUE,4
Male,censored,Ireland,2020,6,2020-24,0-9,0,9,FALSE,1
Male,censored,Ireland,2020,6,2020-24,10-19,10,19,TRUE,3
Male,censored,Ireland,2020,6,2020-24,20-29,20,29,TRUE,1
Male,censored,Ireland,2020,6,2020-24,30-39,30,39,FALSE,2
Male,censored,Ireland,2020,6,2020-24,40-49,40,49,FALSE,1
Male,censored,Ireland,2020,6,2020-24,40-49,40,49,TRUE,1
Male,censored,Ireland,2020,6,2020-24,50-59,50,59,TRUE,1
Male,censored,Ireland,2020,6,2020-24,60-69,60,69,FALSE,1
Male,censored,Ireland,2020,6,2020-24,60-69,60,69,TRUE,1
Male,censored,Ireland,2020,6,2020-24,80-89,80,89,TRUE,2
Male,censored,Ireland,2020,6,2020-24,90+,90,119,FALSE,1
Male,censored,Ireland,2020,6,2020-25,0-9,0,9,FALSE,1
Male,censored,Ireland,2020,6,2020-25,10-19,10,19,FALSE,2
Male,censored,Ireland,2020,6,2020-25,10-19,10,19,TRUE,1
Male,censored,Ireland,2020,6,2020-25,30-39,30,39,TRUE,2
Male,censored,Ireland,2020,6,2020-25,40-49,40,49,TRUE,2
Male,censored,Ireland,2020,6,2020-25,60-69,60,69,FALSE,1
Male,censored,Ireland,2020,6,2020-25,60-69,60,69,TRUE,1
Male,censored,Ireland,2020,6,2020-25,70-79,70,79,TRUE,1
Male,censored,Ireland,2020,6,2020-25,80-89,80,89,FALSE,2
Male,censored,Ireland,2020,6,2020-25,90+,90,119,FALSE,2
Male,censored,Ireland,2020,6,2020-26,0-9,0,9,TRUE,1
Male,censored,Ireland,2020,6,2020-26,30-39,30,39,TRUE,1
Male,censored,Ireland,2020,6,2020-26,40-49,40,49,TRUE,1
Male,censored,Ireland,2020,6,2020-26,80-89,80,89,FALSE,1
Male,censored,Ireland,2020,6,2020-26,80-89,80,89,TRUE,1
Male,censored,Ireland,2020,6,2020-27,10-19,10,19,TRUE,1
Male,censored,Ireland,2020,6,2020-27,50-59,50,59,TRUE,1
Male,censored,Ireland,2020,7,2020-27,0-9,0,9,FALSE,1
Male,censored,Ireland,2020,7,2020-27,20-29,20,29,FALSE,2
Male,censored,Ireland,2020,7,2020-27,50-59,50,59,FALSE,1
Male,censored,Ireland,2020,7,2020-27,80-89,80,89,TRUE,1
Male,censored,Ireland,2020,7,2020-28,10-19,10,19,FALSE,1
Male,censored,Ireland,2020,7,2020-28,10-19,10,19,TRUE,1
Male,censored,Ireland,2020,7,2020-28,20-29,20,29,TRUE,1
Male,censored,Ireland,2020,7,2020-28,40-49,40,49,TRUE,1
Male,censored,Ireland,2020,7,2020-28,60-69,60,69,FALSE,1
Male,censored,Ireland,2020,7,2020-28,70-79,70,79,FALSE,3
Male,censored,Ireland,2020,7,2020-28,70-79,70,79,TRUE,1
Male,censored,Ireland,2020,7,2020-28,80-89,80,89,TRUE,1
Male,censored,Ireland,2020,7,2020-28,90+,90,119,FALSE,1
Male,censored,Ireland,2020,7,2020-29,20-29,20,29,TRUE,1
Male,censored,Ireland,2020,7,2020-29,40-49,40,49,FALSE,1
Male,censored,Ireland,2020,7,2020-30,10-19,10,19,FALSE,1
Male,censored,Ireland,2020,7,2020-30,10-19,10,19,TRUE,1
Male,censored,Ireland,2020,7,2020-30,20-29,20,29,FALSE,1
Male,censored,Ireland,2020,7,2020-30,60-69,60,69,TRUE,1
Male,censored,Ireland,2020,7,2020-30,70-79,70,79,FALSE,1
Male,censored,Ireland,2020,7,2020-31,20-29,20,29,TRUE,1
Male,censored,Ireland,2020,7,2020-31,50-59,50,59,TRUE,1
Male,censored,Ireland,2020,7,2020-31,80-89,80,89,FALSE,1
Male,censored,Ireland,2020,8,2020-31,40-49,40,49,TRUE,1
Male,censored,Ireland,2020,8,2020-32,0-9,0,9,TRUE,1
Male,censored,Ireland,2020,8,2020-32,50-59,50,59,TRUE,1
Male,censored,Ireland,2020,8,2020-32,60-69,60,69,TRUE,1
Male,censored,Ireland,2020,8,2020-32,70-79,70,79,TRUE,1
Male,censored,Ireland,2020,8,2020-33,40-49,40,49,TRUE,1
Male,censored,Ireland,2020,8,2020-33,50-59,50,59,TRUE,1
Male,censored,Ireland,2020,8,2020-33,60-69,60,69,TRUE,2
Male,censored,Ireland,2020,8,2020-33,90+,90,119,TRUE,1
Male,censored,Ireland,2020,8,2020-34,30-39,30,39,TRUE,1
Male,censored,Ireland,2020,8,2020-35,10-19,10,19,TRUE,1
Male,censored,Ireland,2020,8,2020-35,30-39,30,39,TRUE,1
Male,censored,Ireland,2020,8,2020-35,50-59,50,59,FALSE,1
Male,censored,Ireland,2020,8,2020-35,70-79,70,79,FALSE,1
Male,censored,Ireland,2020,8,2020-35,90+,90,119,FALSE,1
Male,censored,Ireland,2020,9,2020-36,30-39,30,39,TRUE,1
Male,censored,Ireland,2020,9,2020-36,50-59,50,59,FALSE,1
Male,censored,Ireland,2020,9,2020-37,90+,90,119,FALSE,1
Male,censored,Ireland,2020,9,2020-38,0-9,0,9,TRUE,1
Male,censored,Ireland,2020,9,2020-38,20-29,20,29,FALSE,1
Male,censored,Ireland,2020,9,2020-38,20-29,20,29,TRUE,1
Male,censored,Ireland,2020,9,2020-38,90+,90,119,FALSE,1
Male,censored,Ireland,2020,9,2020-40,10-19,10,19,TRUE,1
Male,censored,Ireland,2020,9,2020-40,80-89,80,89,FALSE,1
Male,censored,Ireland,2020,10,2020-40,40-49,40,49,TRUE,1
Male,censored,Ireland,2020,10,2020-40,60-69,60,69,TRUE,1
Male,censored,Ireland,2020,10,2020-41,50-59,50,59,TRUE,1
Male,censored,Italy,2020,1,2020-3,70-79,70,79,FALSE,1
Male,censored,Italy,2020,1,2020-4,70-79,70,79,FALSE,2
Male,censored,Italy,2020,1,2020-5,70-79,70,79,FALSE,1
Male,censored,Italy,2020,1,2020-5,80-89,80,89,TRUE,1
Male,censored,Italy,2020,1,2020-5,90+,90,119,FALSE,1
Male,censored,Italy,2020,2,2020-6,30-39,30,39,TRUE,1
Male,censored,Italy,2020,2,2020-6,50-59,50,59,TRUE,1
Male,censored,Italy,2020,2,2020-6,90+,90,119,FALSE,1
Male,censored,Italy,2020,2,2020-7,0-9,0,9,FALSE,1
Male,censored,Italy,2020,2,2020-7,0-9,0,9,TRUE,1
Male,censored,Italy,2020,2,2020-7,20-29,20,29,FALSE,1
Male,censored,Italy,2020,2,2020-7,30-39,30,39,TRUE,1
Male,censored,Italy,2020,2,2020-7,40-49,40,49,FALSE,2
Male,censored,Italy,2020,2,2020-7,50-59,50,59,TRUE,1
Male,censored,Italy,2020,2,2020-7,60-69,60,69,TRUE,1
Male,censored,Italy,2020,2,2020-7,90+,90,119,FALSE,1
Male,censored,Italy,2020,2,2020-7,90+,90,119,TRUE,2
Male,censored,Italy,2020,2,2020-8,10-19,10,19,FALSE,1
Male,censored,Italy,2020,2,2020-8,30-39,30,39,FALSE,1
Male,censored,Italy,2020,2,2020-8,50-59,50,59,TRUE,1
Male,censored,Italy,2020,2,2020-8,80-89,80,89,FALSE,1
Male,censored,Italy,2020,2,2020-8,90+,90,119,FALSE,1
Male,censored,Italy,2020,2,2020-8,90+,90,119,TRUE,1
Male,censored,Italy,2020,2,2020-9,0-9,0,9,TRUE,2
Male,censored,Italy,2020,2,2020-9,20-29,20,29,TRUE,1
Male,censored,Italy,2020,2,2020-9,40-49,40,49,TRUE,1
Male,censored,Italy,2020,2,2020-9,70-79,70,79,TRUE,1
Male,censored,Italy,2020,2,2020-9,80-89,80,89,TRUE,1
Male,censored,Italy,2020,2,2020-9,90+,90,119,FALSE,2
Male,censored,Italy,2020,3,2020-10,20-29,20,29,TRUE,1
Male,censored,Italy,2020,3,2020-10,70-79,70,79,FALSE,1
Male,censored,Italy,2020,3,2020-10,80-89,80,89,FALSE,1
Male,censored,Italy,2020,3,2020-10,90+,90,119,TRUE,1
Male,censored,Italy,2020,3,2020-11,0-9,0,9,TRUE,1
Male,censored,Italy,2020,3,2020-11,10-19,10,19,TRUE,1
Male,censored,Italy,2020,3,2020-11,20-29,20,29,FALSE,1
Male,censored,Italy,2020,3,2020-11,30-39,30,39,FALSE,1
Male,censored,Italy,2020,3,2020-11,40-49,40,49,FALSE,1
Male,censored,Italy,2020,3,2020-11,50-59,50,59,TRUE,2
Male,censored,Italy,2020,3,2020-11,70-79,70,79,TRUE,2
Male,censored,Italy,2020,3,2020-11,90+,90,119,FALSE,1
Male,censored,Italy,2020,3,2020-11,90+,90,119,TRUE,2
Male,censored,Italy,2020,3,2020-12,0-9,0,9,TRUE,1
Male,censored,Italy,2020,3,2020-12,20-29,20,29,FALSE,1
Male,censored,Italy,2020,3,2020-12,40-49,40,49,TRUE,1
Male,censored,Italy,2020,3,2020-12,50-59,50,59,FALSE,2
Male,censored,Italy,2020,3,2020-12,50-59,50,59,TRUE,2
Male,censored,Italy,2020,3,2020-12,60-69,60,69,TRUE,1
Male,censored,Italy,2020,3,2020-12,80-89,80,89,TRUE,1
Male,censored,Italy,2020,3,2020-13,10-19,10,19,FALSE,1
Male,censored,Italy,2020,3,2020-13,20-29,20,29,FALSE,1
Male,censored,Italy,2020,3,2020-13,20-29,20,29,TRUE,1
Male,censored,Italy,2020,3,2020-13,40-49,40,49,FALSE,1
Male,censored,Italy,2020,3,2020-13,60-69,60,69,FALSE,1
Male,censored,Italy,2020,3,2020-13,70-79,70,79,FALSE,1
Male,censored,Italy,2020,3,2020-13,80-89,80,89,TRUE,1
Male,censored,Italy,2020,3,2020-13,90+,90,119,TRUE,2
Male,censored,Italy,2020,3,2020-14,10-19,10,19,FALSE,1
Male,censored,Italy,2020,3,2020-14,30-39,30,39,FALSE,1
Male,censored,Italy,2020,3,2020-14,40-49,40,49,FALSE,1
Male,censored,Italy,2020,3,2020-14,50-59,50,59,FALSE,1
Male,censored,Italy,2020,3,2020-14,60-69,60,69,FALSE,1
Male,censored,Italy,2020,3,2020-14,60-69,60,69,TRUE,1
Male,censored,Italy,2020,3,2020-14,90+,90,119,TRUE,1
Male,censored,Italy,2020,4,2020-14,20-29,20,29,FALSE,1
Male,censored,Italy,2020,4,2020-14,20-29,20,29,TRUE,1
Male,censored,Italy,2020,4,2020-14,30-39,30,39,TRUE,1
Male,censored,Italy,2020,4,2020-14,60-69,60,69,FALSE,1
Male,censored,Italy,2020,4,2020-14,80-89,80,89,FALSE,1
Male,censored,Italy,2020,4,2020-14,80-89,80,89,TRUE,1
Male,censored,Italy,2020,4,2020-14,90+,90,119,TRUE,1
Male,censored,Italy,2020,4,2020-15,30-39,30,39,TRUE,2
Male,censored,Italy,2020,4,2020-15,40-49,40,49,FALSE,1
Male,censored,Italy,2020,4,2020-15,40-49,40,49,TRUE,1
Male,censored,Italy,2020,4,2020-15,50-59,50,59,FALSE,1
Male,censored,Italy,2020,4,2020-15,50-59,50,59,TRUE,2
Male,censored,Italy,2020,4,2020-15,80-89,80,89,TRUE,2
Male,censored,Italy,2020,4,2020-15,90+,90,119,FALSE,2
Male,censored,Italy,2020,4,2020-15,90+,90,119,TRUE,1
Male,censored,Italy,2020,4,2020-16,10-19,10,19,FALSE,2
Male,censored,Italy,2020,4,2020-16,10-19,10,19,TRUE,1
Male,censored,Italy,2020,4,2020-16,50-59,50,59,FALSE,1
Male,censored,Italy,2020,4,2020-16,70-79,70,79,TRUE,1
Male,censored,Italy,2020,4,2020-16,80-89,80,89,FALSE,1
Male,censored,Italy,2020,4,2020-16,80-89,80,89,TRUE,2
Male,censored,Italy,2020,4,2020-16,90+,90,119,FALSE,1
Male,censored,Italy,2020,4,2020-16,90+,90,119,TRUE,1
Male,censored,Italy,2020,4,2020-17,0-9,0,9,FALSE,1
Male,censored,Italy,2020,4,2020-17,0-9,0,9,TRUE,1
Male,censored,Italy,2020,4,2020-17,20-29,20,29,FALSE,1
Male,censored,Italy,2020,4,2020-17,20-29,20,29,TRUE,2
Male,censored,Italy,2020,4,2020-17,40-49,40,49,FALSE,1
Male,censored,Italy,2020,4,2020-17,70-79,70,79,FALSE,1
Male,censored,Italy,2020,4,2020-17,80-89,80,89,TRUE,3
Male,censored,Italy,2020,4,2020-17,90+,90,119,TRUE,2
Male,censored,Italy,2020,4,2020-18,0-9,0,9,TRUE,1
Male,censored,Italy,2020,4,2020-18,30-39,30,39,TRUE,1
Male,censored,Italy,2020,4,2020-18,50-59,50,59,FALSE,1
Male,censored,Italy,2020,4,2020-18,50-59,50,59,TRUE,2
Male,censored,Italy,2020,4,2020-18,60-69,60,69,FALSE,1
Male,censored,Italy,2020,4,2020-18,80-89,80,89,TRUE,1
Male,censored,Italy,2020,4,2020-18,90+,90,119,TRUE,1
Male,censored,Italy,2020,5,2020-18,0-9,0,9,FALSE,1
Male,censored,Italy,2020,5,2020-18,40-49,40,49,TRUE,1
Male,censored,Italy,2020,5,2020-19,0-9,0,9,TRUE,1
Male,censored,Italy,2020,5,2020-19,10-19,10,19,FALSE,1
Male,censored,Italy,2020,5,2020-19,10-19,10,19,TRUE,1
Male,censored,Italy,2020,5,2020-19,20-29,20,29,TRUE,1
Male,censored,Italy,2020,5,2020-19,30-39,30,39,TRUE,1
Male,censored,Italy,2020,5,2020-19,40-49,40,49,FALSE,2
Male,censored,Italy,2020,5,2020-19,50-59,50,59,FALSE,2
Male,censored,Italy,2020,5,2020-19,50-59,50,59,TRUE,1
Male,censored,Italy,2020,5,2020-19,60-69,60,69,TRUE,1
Male,censored,Italy,2020,5,2020-19,70-79,70,79,FALSE,1
Male,censored,Italy,2020,5,2020-19,80-89,80,89,FALSE,1
Male,censored,Italy,2020,5,2020-19,80-89,80,89,TRUE,1
Male,censored,Italy,2020,5,2020-19,90+,90,119,FALSE,2
Male,censored,Italy,2020,5,2020-19,90+,90,119,TRUE,2
Male,censored,Italy,2020,5,2020-20,30-39,30,39,TRUE,1
Male,censored,Italy,2020,5,2020-20,40-49,40,49,TRUE,1
Male,censored,Italy,2020,5,2020-20,80-89,80,89,FALSE,2
Male,censored,Italy,2020,5,2020-20,90+,90,119,FALSE,2
Male,censored,Italy,2020,5,2020-21,10-19,10,19,FALSE,1
Male,censored,Italy,2020,5,2020-21,20-29,20,29,TRUE,1
Male,censored,Italy,2020,5,2020-21,30-39,30,39,FALSE,2
Male,censored,Italy,2020,5,2020-21,40-49,40,49,TRUE,2
Male,censored,Italy,2020,5,2020-21,50-59,50,59,TRUE,1
Male,censored,Italy,2020,5,2020-21,70-79,70,79,FALSE,3
Male,censored,Italy,2020,5,2020-21,70-79,70,79,TRUE,1
Male,censored,Italy,2020,5,2020-21,90+,90,119,FALSE,1
Male,censored,Italy,2020,5,2020-21,90+,90,119,TRUE,1
Male,censored,Italy,2020,5,2020-22,20-29,20,29,FALSE,1
Male,censored,Italy,2020,5,2020-22,30-39,30,39,FALSE,1
Male,censored,Italy,2020,5,2020-22,30-39,30,39,TRUE,1
Male,censored,Italy,2020,5,2020-22,50-59,50,59,FALSE,1
Male,censored,Italy,2020,5,2020-22,50-59,50,59,TRUE,1
Male,censored,Italy,2020,5,2020-22,60-69,60,69,FALSE,1
Male,censored,Italy,2020,5,2020-22,80-89,80,89,FALSE,1
Male,censored,Italy,2020,5,2020-23,20-29,20,29,FALSE,1
Male,censored,Italy,2020,5,2020-23,30-39,30,39,TRUE,1
Male,censored,Italy,2020,5,2020-23,40-49,40,49,FALSE,1
Male,censored,Italy,2020,6,2020-23,0-9,0,9,FALSE,2
Male,censored,Italy,2020,6,2020-23,30-39,30,39,FALSE,1
Male,censored,Italy,2020,6,2020-23,40-49,40,49,TRUE,1
Male,censored,Italy,2020,6,2020-23,50-59,50,59,FALSE,1
Male,censored,Italy,2020,6,2020-23,70-79,70,79,FALSE,1
Male,censored,Italy,2020,6,2020-24,20-29,20,29,FALSE,1
Male,censored,Italy,2020,6,2020-24,20-29,20,29,TRUE,1
Male,censored,Italy,2020,6,2020-24,50-59,50,59,FALSE,1
Male,censored,Italy,2020,6,2020-24,50-59,50,59,TRUE,1
Male,censored,Italy,2020,6,2020-24,60-69,60,69,TRUE,1
Male,censored,Italy,2020,6,2020-24,80-89,80,89,TRUE,1
Male,censored,Italy,2020,6,2020-24,90+,90,119,TRUE,2
Male,censored,Italy,2020,6,2020-25,0-9,0,9,FALSE,1
Male,censored,Italy,2020,6,2020-25,10-19,10,19,TRUE,1
Male,censored,Italy,2020,6,2020-25,20-29,20,29,TRUE,1
Male,censored,Italy,2020,6,2020-25,30-39,30,39,FALSE,1
Male,censored,Italy,2020,6,2020-25,50-59,50,59,FALSE,2
Male,censored,Italy,2020,6,2020-25,60-69,60,69,TRUE,1
Male,censored,Italy,2020,6,2020-25,70-79,70,79,TRUE,1
Male,censored,Italy,2020,6,2020-25,90+,90,119,TRUE,1
Male,censored,Italy,2020,6,2020-26,0-9,0,9,FALSE,1
Male,censored,Italy,2020,6,2020-26,40-49,40,49,TRUE,1
Male,censored,Italy,2020,6,2020-26,50-59,50,59,TRUE,1
Male,censored,Italy,2020,6,2020-26,80-89,80,89,TRUE,2
Male,censored,Italy,2020,6,2020-26,90+,90,119,TRUE,1
Male,censored,Italy,2020,6,2020-27,70-79,70,79,FALSE,1
Male,censored,Italy,2020,6,2020-27,80-89,80,89,TRUE,1
Male,censored,Italy,2020,6,2020-27,90+,90,119,FALSE,2
